Link,Title,Modelo,Marca,Ano,Quilometragem,Preço
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-titanium-1-6-aut-864597847,New Fiesta Titanium 1.6 Aut.,FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2015,50000,R$ 46.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/r-25-900-e-saldo-em-ate-48-x-860934453,R$ 25.900 e saldo em até 48 x,HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,2014,75000,R$ 65.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-mpfi-gls-top-16v-143cv-2wd-864595911,Hyundai Tucson 2.0 Mpfi Gls Top 16v 143cv 2wd,HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,2016,47141,R$ 57.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jetta-comfortline-2-0-864594464,Jetta comfortline 2.0,VW - VOLKSWAGEN JETTA COMFORTLINE 2.0 T.FLEX 8V 4P TIPT.,VW - VOLKSWAGEN,2016,70000,R$ 68.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-1-6-griffe-aut-2017-864592516,Peugeot 2008 1.6 Griffe Aut 2017,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,57000,R$ 55.950
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/duster-1-6-2018-automatica-864588502,Duster 1.6 - 2018 Automática,RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,2018,50000,R$ 66.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-hb-2-0-at-864583477,Focus Titanium HB 2.0 AT,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2016,43000,R$ 63.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-2-0-4p-864582968,Hyundai Tucson GLS 2.0 4P,HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,2017,63000,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-1-8-2015-automatico-2-dono-64mkm-864582203,"CIVIC LXS 1.8 2015, AUTOMÁTICO, 2° Dono,,64MKM",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,2015,64000,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-city-1-5-ex-aut-4p-864573501,Honda City 1.5 EX AUT. 4P,HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,2015,79000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-captiva-sport-2-4-856407885,CHEVROLET CAPTIVA SPORT 2.4,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2012,78000,R$ 43.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-1-8-7-lugares-cambio-automatico-864569249,spin ltz 1.8 7 lugares câmbio automático,GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2014,71000,R$ 47.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cruze-hatch-lt-1-8-aut-sport6-864565900,Cruze hatch LT 1.8 Aut.  Sport6 ,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2013,60000,R$ 51.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-se-plus-1-6-16v-flex-aut-5p-2018-flex-862017605,Ford Fiesta SE Plus 1.6 16V Flex Aut. 5p 2018 Flex,FORD FIESTA SE PLUS 1.6 16V FLEX AUT. 5P,FORD,2018,44000,R$ 52.890
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-2018-864549751,Onix LT 2018,GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2018,41000,R$ 54.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-captiva-sport-2-4-fwd-4p-859424760,Chevrolet Captiva Sport 2.4 Fwd 4P,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2014,69700,R$ 57.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/polo-confortiline-tsi-200-864539502,"Polo confortiline,Tsi 200",VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,50000,R$ 68.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-longitude-862119885,Jeep Renegade 1.8 16v Longitude,JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2016,58001,R$ 69.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-4x4-2014-impecavel-raro-estado-de-conservacao-864535683,Pajero TR4 4x4 2014 impecável !! Raro estado de conservação !!,MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 AUT.,MITSUBISHI,2014,61900,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-allure-com-teto-solar-858945570,Peugeot 308 allure com teto solar,PEUGEOT 308 ALLURE 2.0 FLEX 16V 5P AUT.,PEUGEOT,2015,59000,R$ 45.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1-8-flex-16v-ex-automatico-4p-864533990,Honda hr-v 1.8 Flex 16v EX automático 4p ,HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,2015,65000,R$ 67.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fit-lx-1-5-flex-une-aut-cvt-2015-864533447,FIT LX 1.5 FLEX UNE AUT.CVT 2015 ,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,2015,54000,R$ 53.990
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/bmw-x1-impecavel-864523693,BMW X1 Impecável,BMW X1 SDRIVE 18I 2.0 16V 4X2 AUT.,BMW,2012,62000,R$ 62.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-se-1-6-16v-flex-843543366,FORD ECOSPORT SE 1.6 16V FLEX,FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,2017,49356,R$ 60.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2008-crossway-1-6-aut-06-marchas-branca-completa-impecavel-860083822,2008 CrossWay 1.6 Aut. (06 marchas) branca completa impecável,PEUGEOT 2008 CROSSWAY 1.6 FLEX 16V 5P AUT.,PEUGEOT,2018,69000,R$ 69.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-tit-at-2-0-861293510,FORD ECOSPORT TIT AT 2.0,FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,2014,80000,R$ 54.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-sedan-lt-1-8-automatico-2016-51-200km-859388782,cruze sedan lt 1.8 / automático / 2016 / 51.200km,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2016,51200,R$ 65.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-xs-automatico-2017-unico-dono-ipva-2021-pago-sem-detalhes-864494949,toyota etios xs automático 2017 único dono ipva 2021 pago sem detalhes ,TOYOTA ETIOS XS 1.5 FLEX 16V 5P AUT.,TOYOTA,2017,44000,R$ 49.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-1-6-flex-16v-5p-aut-864482905,PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,78000,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cerato-2013-aut-couro-unico-dono-864474505,Cerato 2013 aut. Couro único dono,KIA MOTORS CERATO 1.6 16V  FLEX  AUT.,KIA MOTORS,2013,75000,R$ 42.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/elantra-gls-2-0-aut-prata-completo-top-de-linha-864454874,Elantra GLS 2.0 Aut. Prata completo top de linha,HYUNDAI ELANTRA GLS 2.0 16V FLEX AUT.,HYUNDAI,2015,50000,R$ 63.800
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/vendo-864447318,VENDO,CITROEN C3 TENDANCE 1.6 VTI FLEX START 16V AUT.,CITROEN,2017,44000,R$ 47.500
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-1-6-aut-4p-857493342,Ford Ecosport Freestyle 1.6 Aut 4P,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P AUT.,FORD,2017,78600,R$ 65.000
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/captiva-2014-864425490,Captiva 2014,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2014,70000,R$ 52.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-sedan-automatico-revisado-ipva-2021-pago-864422963,"Cruze LT Sedan Automático Revisado, ipva 2021 pago",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,79800,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-elite-1-8-aut-2017-864422803,Chevrolet Cobalt Elite 1.8 Aut 2017,GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2017,30000,R$ 56.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-16v-at6-flex-2016-4p-864420375,JEEP Renegade Sport 1.8 16V AT6 Flex 2016 4P,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V MEC.,JEEP,2016,72755,R$ 69.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-8-automatico-unico-dono-tirada-na-brozauto-pneus-novos-ch-copia-manual-864416897,Cruze Lt 1.8 automatico unico dono tirada na brozauto pneus novos ch copia manual,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2016,44000,R$ 62.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-sedan-premium-1-6-aut-preto-completo-impecavel-856421799,HB20 sedan premium 1.6 Aut. Preto completo impecável,HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,2017,50000,R$ 59.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tucson-2-0-gls-2016-flex-861218743,Tucson 2.0 Gls 2016 Flex,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2016,54000,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-cvt-854213962,Versa SL 1.6 CVT,NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,2018,61000,R$ 57.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ecosport-se-1-6-at-2017-842796551,Ecosport SE 1.6 AT 2017,FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,2017,44000,R$ 62.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jetta-1-4-tsi-automatico-ipva-pago-849410832,Jetta 1.4 Tsi Automático - Ipva pago,VW - VOLKSWAGEN JETTA TRENDLINE 1.4 TSI 16V 4P  AUT.,VW - VOLKSWAGEN,2016,64500,R$ 64.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confort-plus-automatico-864397264,HB20  1.6 Confort Plus automático,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2014,78000,R$ 40.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/captiva-sport-2012-lindona-864396030,CAPTIVA SPORT 2012 LINDONA,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2012,46000,R$ 45.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-allure-1-6-turbo-automatico-pneus-novos-ipva-pago-ch-copia-manual-864393450,Peugeot 3008 Allure 1.6 turbo automatico pneus novos ipva pago ch copia manual,PEUGEOT 3008 ALLURE 1.6 TURBO 16V 5P AUT.,PEUGEOT,2013,62000,R$ 42.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/fusion-diferenciado-ipva-2021-pago-864387696,"Fusion Diferenciado, IPVA 2021 pago",FORD FUSION 2.5L I-VCT FLEX AUT.,FORD,2014,39850,R$ 69.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-2012-858493999,MITSUBISHI ASX  2.0 2012,MITSUBISHI ASX,MITSUBISHI,2012,79000,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2-0-849398529,Ford Focus 2.0 ,FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2016,59000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-comfortline-200-tsi-1-0-turbo-864365605,Polo Comfortline 200 TSI 1.0 Turbo  ,VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,73000,R$ 65.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jetta-2-0-automatico-com-teto-solar-ipva-pg-pneus-novos-ch-copia-manual-bx-kilomet-864361970,Jetta 2.0 automatico com teto solar ipva pg pneus novos ch copia manual bx kilomet,VW - VOLKSWAGEN JETTA COMFORTLINE 2.0 T.FLEX 8V 4P TIPT.,VW - VOLKSWAGEN,2013,72000,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-premium-1-6-864361787,Hyundai hb20s premium 1.6,HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,2014,75000,R$ 42.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-fiesta-tit-tit-plus-1-6-16v-flex-aut-855946407,Ford FIESTA Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2017,48166,R$ 54.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/lifan-x60-vip-859428665,LIFAN X60 VIP,LIFAN X60 VIP 1.8 16V 128CV 5P AUT.,LIFAN,2018,31554,R$ 58.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-active-1-4-automatico-4p-859675071,Chevrolet Onix ACTIVE 1.4 AUTOMÁTICO 4P,GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,2018,51334,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-se-1-6-16v-flex-856163139,FORD ECOSPORT SE 1.6 16V FLEX,FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,2017,58000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ix35-2015-2015-2-0-mpfi-gls-16v-flex-4p-automatico-842572766,IX35 2015/2015 2.0 MPFI GLS 16V FLEX 4P AUTOMÁTICO,HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,2015,80000,R$ 69.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/honda-city-lx-apenas-30-000-km-ano-2017-cambio-automatico-carro-file-864313554,Honda City Lx Apenas 30.000 Km Ano 2017 Câmbio Automático Carro Filé ,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2017,30000,R$ 66.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20x-1-6-premium-2015-automatico-864302494,HB 20X 1.6 PREMIUM 2015 AUTOMATICO ,HYUNDAI HB20X PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,2015,77000,R$ 45.400
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-automatica-864275928,Tracker ltz automática ,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2015,80000,R$ 62.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/duster-2-0-aut-2013-864271031,Duster 2.0  aut   2013,RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,2013,46000,R$ 41.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-4-automatico-cvt-864267104,Honda FIT LX 1.4 Automático CVT,HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,2014,58000,R$ 44.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/sentra-sv-2-0-flexstart-16v-automatico-2018-top-de-linha-852253930,Sentra SV 2.0 Flexstart 16V Automático - 2018 Top de Linha,NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,2018,78885,R$ 68.700
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-fluence-dynamique-2-0-cvt-2015-842498432,RENAULT FLUENCE DYNAMIQUE 2.0 CVT 2015 ,RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,2015,72332,R$ 46.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-1-6-flex-4p-aut-860320117,Peugeot 208 GRIFFE 1.6 FLEX 4P AUT,PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2015,54606,R$ 45.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-tucson-2-0-16v-flex-aut-853278342,Hyundai TUCSON Tucson 2.0 16V Flex Aut.,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2014,71289,R$ 47.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fit-lx-1-5-automatico-completo-2015-864217208,Fit lx 1.5 automático completo  2015,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,2015,58000,R$ 52.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2012-fiat-freemont-2-4-emotion-barbada-bem-abaixo-fipe-ac-troca-financio-864203527,2012 Fiat Freemont 2.4 Emotion Barbada Bem Abaixo Fipe Ac.Troca/Financio,FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2012,68000,R$ 40.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-2-0-4p-862288354,Hyundai Tucson GLS 2.0 4P,HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,2017,52000,R$ 57.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-1-8-2012-automatico-unico-dono-startstop-lacrado-muito-novo-864197342,Cruze LTZ 1.8 2012 Automático Unico Dono / StartStop / Lacrado Muito Novo!,GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2012,79000,R$ 48.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-automatica-teto-solar-panoramico-top-de-linha-baixa-km-854740635,Peugeot 2008 Griffe Automática Teto Solar Panorâmico Top de linha Baixa Km,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,74000,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-city-lx-flex-849416546,HONDA CITY LX FLEX,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2013,63680,R$ 41.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-sv-2-0-2017-835786250,Nissan sentra sv 2.0 2017,NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,2017,65000,R$ 66.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-2013-automatico-estado-de-novo-raridade-847979310,Corolla Gli 2013 Automático Estado de novo Raridade,TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,2013,65000,R$ 56.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-1-8-4x2-flex-16v-aut-829920604,Renegade Sport 1.8 4x2 Flex 16V Aut.,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2016,73543,R$ 67.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/punto-blackmotion-novissimooooo-855727599,Punto Blackmotion ( novissimooooo ),FIAT PUNTO BLACKMOTION DUAL. 1.8 FLEX 16V 5P,FIAT,2015,49000,R$ 45.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-premium-1-6-automatico-864156920,Hyundai HB20S Premium 1.6 Automático ,HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,2015,77000,R$ 45.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-titanium-plus-864137908,Ford Focus titanium/Plus ,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2015,73000,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-easy-r-2016-843647363,Sandero Stepway 1.6 Easy-R 2016,RENAULT SANDERO STEP. EASY R H-POWER 1.6 8V,RENAULT,2016,69000,R$ 43.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-city-lx-1-5-cvt-4p-861777969,Honda City LX 1.5 CVT 4P,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2015,75000,R$ 53.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-at6-864132571,Prisma LTZ 1.4 At6 ,GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2017,43000,R$ 56.900
